# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:40:06+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
40448 39.5 -0.20358521077547 -0.203585210775473 -0.203585210775471
40960 40 -0.204909287577741 -0.204909287577744 -0.204909287577743
41472 40.5 -0.206190074536936 -0.206190074536937 -0.206190074536937
41984 41 -0.207431423447097 -0.207431423447098 -0.207431423447098
42496 41.5 -0.208633683743462 -0.208633683743464 -0.208633683743463
43008 42 -0.209789926848239 -0.209789926848242 -0.209789926848241
43520 42.5 -0.210893854042241 -0.210893854042243 -0.210893854042243
44032 43 -0.211945080222966 -0.211945080222966 -0.211945080222966
44544 43.5 -0.212946126516599 -0.212946126516601 -0.212946126516599
45056 44 -0.213898162222934 -0.213898162222938 -0.213898162222936
45568 44.5 -0.214801514083013 -0.214801514083016 -0.214801514083015
46080 45 -0.215658540311675 -0.215658540311676 -0.215658540311677
46592 45.5 -0.21647154620643 -0.216471546206432 -0.216471546206431
47104 46 -0.217237573982503 -0.217237573982507 -0.217237573982504
47616 46.5 -0.217948000038337 -0.21794800003834 -0.217948000038339
48128 47 -0.21859412732852 -0.218594127328521 -0.218594127328523
48640 47.5 -0.219172843034259 -0.21917284303426 -0.219172843034261
49152 48 -0.219686986003581 -0.219686986003582 -0.219686986003582
49664 48.5 -0.220141104665706 -0.220141104665708 -0.220141104665707
50176 49 -0.220537211304204 -0.220537211304206 -0.220537211304205
50688 49.5 -0.220873127974737 -0.220873127974738 -0.220873127974738
51200 50 -0.221142988994016 -0.221142988994016 -0.221142988994016
51712 50.5 -0.221339826268462 -0.221339826268463 -0.221339826268464
52224 51 -0.221459196444976 -0.221459196444976 -0.221459196444976
52736 51.5 -0.221498740551568 -0.221498740551568 -0.221498740551567
53248 52 -0.22145880892127 -0.221458808921272 -0.221458808921269
53760 52.5 -0.221338244043505 -0.221338244043507 -0.221338244043507
54272 53 -0.22113494622222 -0.221134946222221 -0.221134946222221
54784 53.5 -0.220848940197326 -0.220848940197326 -0.220848940197326
55296 54 -0.22047914370513 -0.22047914370513 -0.22047914370513
55808 54.5 -0.22002366543771 -0.22002366543771 -0.220023665437711
56320 55 -0.219481101461503 -0.219481101461503 -0.219481101461505
56832 55.5 -0.218851282999207 -0.218851282999207 -0.218851282999208
57344 56 -0.218134125421542 -0.218134125421542 -0.21813412542154
57856 56.5 -0.217333074676967 -0.217333074676965 -0.217333074676964
58368 57 -0.216454147865591 -0.21645414786559 -0.216454147865591
58880 57.5 -0.215505195016199 -0.215505195016199 -0.2155051950162
59392 58 -0.214494683740284 -0.214494683740282 -0.214494683740284
59904 58.5 -0.213428744249863 -0.213428744249859 -0.213428744249862
60416 59 -0.212310414644255 -0.212310414644252 -0.212310414644255
60928 59.5 -0.211142341944181 -0.211142341944178 -0.21114234194418
61440 60 -0.209928832304406 -0.209928832304404 -0.209928832304404
61952 60.5 -0.208762717456134 -0.208762717456133 -0.208762717456133
62464 61 -0.208830304318393 -0.208830304318392 -0.208830304318392
62976 61.5 -0.209583955433564 -0.209583955433563 -0.209583955433563
63488 62 -0.210338235283613 -0.210338235283612 -0.210338235283612
64000 62.5 -0.211093524738391 -0.211093524738389 -0.21109352473839
64512 63 -0.211850136300985 -0.211850136300983 -0.211850136300984
65024 63.5 -0.21260888132642 -0.212608881326418 -0.212608881326418
65536 64 -0.213371267934669 -0.213371267934667 -0.213371267934667
66048 64.5 -0.214138532802718 -0.214138532802717 -0.214138532802718
66560 65 -0.214910864601773 -0.214910864601772 -0.214910864601773
67072 65.5 -0.21568773539174 -0.215687735391738 -0.215687735391739
67584 66 -0.216468667519274 -0.216468667519272 -0.216468667519272
68096 66.5 -0.21725370769692 -0.217253707696918 -0.217253707696918
68608 67 -0.218042980885966 -0.218042980885964 -0.218042980885964
69120 67.5 -0.218835561944368 -0.218835561944365 -0.218835561944367
69632 68 -0.219629092378706 -0.219629092378705 -0.219629092378706
70144 68.5 -0.220423333609129 -0.220423333609129 -0.220423333609129
70656 69 -0.221221553655834 -0.221221553655834 -0.221221553655833
71168 69.5 -0.22202480854934 -0.222024808549339 -0.222024808549339
71680 70 -0.222832462812398 -0.222832462812395 -0.222832462812396
72192 70.5 -0.223642624755552 -0.22364262475555 -0.223642624755551
72704 71 -0.224452566423475 -0.224452566423474 -0.224452566423474
73216 71.5 -0.225261885431878 -0.225261885431878 -0.225261885431877
73728 72 -0.226070845396318 -0.226070845396317 -0.226070845396315
74240 72.5 -0.226882777320496 -0.226882777320494 -0.226882777320493
74752 73 -0.227695719465263 -0.22769571946526 -0.227695719465261
75264 73.5 -0.228506293305894 -0.22850629330589 -0.228506293305891
75776 74 -0.22931306847019 -0.229313068470188 -0.229313068470187
76288 74.5 -0.230113808682759 -0.230113808682759 -0.230113808682758
76800 75 -0.230908223720092 -0.230908223720092 -0.230908223720092
77312 75.5 -0.231694513165204 -0.231694513165202 -0.231694513165202
77824 76 -0.232471469817981 -0.232471469817979 -0.232471469817978
78336 76.5 -0.233236247148221 -0.23323624714822 -0.233236247148217
78848 77 -0.233985685395242 -0.233985685395243 -0.23398568539524
79360 77.5 -0.234717842622122 -0.234717842622122 -0.234717842622122
79872 78 -0.235431780364842 -0.235431780364842 -0.235431780364841
80384 78.5 -0.236126802244104 -0.236126802244104 -0.236126802244103
80896 79 -0.236787800943049 -0.236787800943048 -0.236787800943048
81408 79.5 -0.237409897233086 -0.237409897233085 -0.237409897233084
81920 80 -0.237998636172297 -0.237998636172296 -0.237998636172294
82432 80.5 -0.238691446528299 -0.238691446528299 -0.238691446528297
82944 81 -0.239588797984498 -0.239588797984498 -0.239588797984495
83456 81.5 -0.240480178080683 -0.240480178080684 -0.24048017808068
83968 82 -0.241360652231077 -0.241360652231079 -0.241360652231075
84480 82.5 -0.242218705668912 -0.242218705668912 -0.24221870566891
84992 83 -0.243035903940517 -0.243035903940517 -0.243035903940516
85504 83.5 -0.243804678599155 -0.243804678599155 -0.243804678599153
86016 84 -0.244522848977933 -0.244522848977934 -0.24452284897793
86528 84.5 -0.245191242212574 -0.245191242212575 -0.245191242212572
87040 85 -0.245813657139733 -0.245813657139734 -0.245813657139732
87552 85.5 -0.246393233736299 -0.246393233736301 -0.246393233736298
88064 86 -0.246932593981313 -0.246932593981314 -0.246932593981312
88576 86.5 -0.247433976632549 -0.247433976632549 -0.247433976632548
89088 87 -0.247899102042791 -0.247899102042791 -0.247899102042788
89600 87.5 -0.248329189296213 -0.248329189296214 -0.24832918929621
90112 88 -0.248725238217246 -0.248725238217248 -0.248725238217245
90624 88.5 -0.249088359475841 -0.249088359475842 -0.249088359475842
91136 89 -0.249419527888691 -0.249419527888691 -0.249419527888691
91648 89.5 -0.249719226087126 -0.249719226087126 -0.249719226087124
92160 90 -0.249988272792307 -0.249988272792308 -0.249988272792306
92672 90.5 -0.250228232405287 -0.250228232405289 -0.250228232405287
93184 91 -0.250439635845181 -0.250439635845183 -0.25043963584518
93696 91.5 -0.250615005652755 -0.250615005652756 -0.250615005652753
94208 92 -0.250746319110741 -0.250746319110742 -0.250746319110739
94720 92.5 -0.250830706833365 -0.250830706833367 -0.250830706833365
95232 93 -0.250868664949581 -0.250868664949582 -0.25086866494958
95744 93.5 -0.250862641697676 -0.250862641697678 -0.250862641697676
96256 94 -0.250815824466979 -0.250815824466981 -0.250815824466978
96768 94.5 -0.250727463793155 -0.250727463793156 -0.250727463793153
97280 95 -0.250590196048106 -0.250590196048106 -0.250590196048104
97792 95.5 -0.250400101390162 -0.250400101390163 -0.250400101390162
98304 96 -0.25015646073755 -0.250156460737554 -0.250156460737552
98816 96.5 -0.249861128374961 -0.249861128374965 -0.249861128374961
99328 97 -0.249516539595212 -0.249516539595216 -0.249516539595212
99840 97.5 -0.249125287882657 -0.249125287882661 -0.249125287882658
100352 98 -0.248690582408579 -0.248690582408583 -0.24869058240858
100864 98.5 -0.248215899558967 -0.24821589955897 -0.248215899558967
101376 99 -0.247704496328731 -0.247704496328734 -0.247704496328733
101888 99.5 -0.247159233887489 -0.247159233887492 -0.247159233887492
102400 100 -0.246582621254972 -0.246582621254977 -0.246582621254974
102912 100.5 -0.245977529807859 -0.245977529807864 -0.245977529807859
103424 101 -0.245347664448231 -0.245347664448236 -0.245347664448232
103936 101.5 -0.24469726330372 -0.244697263303725 -0.244697263303723
104448 102 -0.244030155089888 -0.244030155089893 -0.24403015508989
104960 102.5 -0.243349184580137 -0.243349184580141 -0.243349184580138
105472 103 -0.242656527469906 -0.242656527469911 -0.242656527469907
105984 103.5 -0.241954321651484 -0.241954321651487 -0.241954321651485
106496 104 -0.241245121980948 -0.24124512198095 -0.241245121980948
107008 104.5 -0.240531337921081 -0.240531337921085 -0.24053133792108
107520 105 -0.23981284206793 -0.239812842067934 -0.23981284206793
108032 105.5 -0.239087754543547 -0.239087754543548 -0.239087754543547
108544 106 -0.238356825150564 -0.238356825150565 -0.238356825150563
109056 106.5 -0.237620364065581 -0.237620364065583 -0.237620364065578
109568 107 -0.23687764788475 -0.236877647884752 -0.236877647884748
110080 107.5 -0.236128840642795 -0.236128840642795 -0.236128840642794
110592 108 -0.235373154088464 -0.235373154088464 -0.235373154088463
111104 108.5 -0.234604416944148 -0.234604416944148 -0.234604416944146
111616 109 -0.233824003058934 -0.233824003058934 -0.23382400305893
112128 109.5 -0.233037714387351 -0.23303771438735 -0.233037714387348
112640 110 -0.232261144069365 -0.232261144069367 -0.232261144069363
113152 110.5 -0.231494955861835 -0.231494955861836 -0.231494955861832
113664 111 -0.230737946531249 -0.230737946531249 -0.230737946531245
114176 111.5 -0.229989179788211 -0.22998917978821 -0.229989179788206
114688 112 -0.229248088199076 -0.229248088199075 -0.229248088199072
115200 112.5 -0.228512010815274 -0.228512010815274 -0.228512010815271
115712 113 -0.227779945145873 -0.227779945145873 -0.22777994514587
116224 113.5 -0.227052650013746 -0.227052650013747 -0.227052650013743
116736 114 -0.226333484978064 -0.226333484978064 -0.22633348497806
117248 114.5 -0.225622996545044 -0.225622996545043 -0.225622996545039
117760 115 -0.224921607703635 -0.224921607703633 -0.224921607703629
118272 115.5 -0.224855274239947 -0.224855274239947 -0.224855274239949
118784 116 -0.225100519464883 -0.225100519464882 -0.225100519464885
119296 116.5 -0.225323488317412 -0.22532348831741 -0.225323488317414
119808 117 -0.225520956522214 -0.225520956522213 -0.225520956522216
120320 117.5 -0.22569151470522 -0.22569151470522 -0.225691514705222
120832 118 -0.22583565314078 -0.225835653140781 -0.225835653140781
121344 118.5 -0.225954655094698 -0.2259546550947 -0.2259546550947
121856 119 -0.226049889191787 -0.226049889191788 -0.226049889191789
122368 119.5 -0.226122421134017 -0.226122421134017 -0.226122421134019
122880 120 -0.226173200837828 -0.226173200837828 -0.22617320083783
123392 120.5 -0.226202794071235 -0.226202794071235 -0.226202794071236
123904 121 -0.226214767199845 -0.226214767199846 -0.226214767199845
124416 121.5 -0.226210984463371 -0.226210984463371 -0.226210984463371
124928 122 -0.226191238662318 -0.226191238662319 -0.226191238662319
125440 122.5 -0.226158727892965 -0.226158727892966 -0.226158727892967
125952 123 -0.226115300434091 -0.226115300434091 -0.226115300434092
126464 123.5 -0.226061363614922 -0.226061363614922 -0.226061363614922
126976 124 -0.225980228027462 -0.225980228027462 -0.225980228027461
127488 124.5 -0.225856576574272 -0.225856576574273 -0.225856576574272
128000 125 -0.225698278361993 -0.225698278361994 -0.225698278361993
128512 125.5 -0.225511725089189 -0.225511725089189 -0.225511725089188
129024 126 -0.225300971623728 -0.225300971623729 -0.225300971623727
129536 126.5 -0.225080827860718 -0.225080827860719 -0.225080827860718
130048 127 -0.224850905450405 -0.224850905450406 -0.224850905450406
130560 127.5 -0.224608841820337 -0.224608841820338 -0.224608841820338
131072 128 -0.224358445903993 -0.224358445903994 -0.224358445903994
131584 128.5 -0.224088934495543 -0.224088934495543 -0.224088934495542
132096 129 -0.223801697771753 -0.223801697771754 -0.223801697771752
132608 129.5 -0.223509101205427 -0.223509101205428 -0.223509101205427
133120 130 -0.223219946149477 -0.223219946149478 -0.223219946149478
133632 130.5 -0.22435861686254 -0.224358616862535 -0.224358616862548
134144 131 -0.224825188539679 -0.224825188539674 -0.224825188539686
134656 131.5 -0.22501906970185 -0.225019069701844 -0.225019069701856
135168 132 -0.225496632187375 -0.22549663218737 -0.225496632187382
135680 132.5 -0.225994580802813 -0.22599458080281 -0.225994580802821
136192 133 -0.226442550709746 -0.226442550709743 -0.226442550709753
136704 133.5 -0.2268888759306 -0.226888875930596 -0.226888875930605
137216 134 -0.226902959455932 -0.226902959455927 -0.226902959455937
137728 134.5 -0.226891618860604 -0.2268916188606 -0.226891618860611
138240 135 -0.226888218410662 -0.226888218410658 -0.226888218410668
138752 135.5 -0.226895371451755 -0.226895371451752 -0.22689537145176
139264 136 -0.226916445847629 -0.226916445847626 -0.226916445847634
139776 136.5 -0.226955122657902 -0.2269551226579 -0.226955122657909
140288 137 -0.227000686653828 -0.227000686653826 -0.227000686653835
140800 137.5 -0.227042617786624 -0.227042617786622 -0.227042617786629
141312 138 -0.227083097737434 -0.227083097737432 -0.22708309773744
141824 138.5 -0.227123556695109 -0.227123556695109 -0.227123556695115
142336 139 -0.227164697321041 -0.227164697321041 -0.227164697321047
142848 139.5 -0.227206761061609 -0.227206761061608 -0.227206761061614
143360 140 -0.227249895234114 -0.227249895234114 -0.22724989523412
143872 140.5 -0.227294248241024 -0.227294248241022 -0.227294248241029
144384 141 -0.227339791783635 -0.227339791783634 -0.22733979178364
144896 141.5 -0.227386181200856 -0.227386181200856 -0.227386181200861
145408 142 -0.227433064602544 -0.227433064602545 -0.227433064602551
145920 142.5 -0.227480121045116 -0.227480121045116 -0.227480121045121
146432 143 -0.227527132459722 -0.227527132459722 -0.227527132459726
146944 143.5 -0.227572794136621 -0.227572794136621 -0.227572794136627
147456 144 -0.227608968902855 -0.227608968902855 -0.227608968902861
147968 144.5 -0.227631077190618 -0.227631077190618 -0.227631077190622
148480 145 -0.227630201147553 -0.227630201147554 -0.227630201147558
148992 145.5 -0.227596228117943 -0.227596228117943 -0.227596228117947
149504 146 -0.227520518745251 -0.227520518745252 -0.227520518745256
150016 146.5 -0.22740857822463 -0.22740857822463 -0.227408578224634
150528 147 -0.227273296204263 -0.227273296204263 -0.227273296204268
151040 147.5 -0.227128036963653 -0.227128036963653 -0.227128036963658
151552 148 -0.226986418882632 -0.226986418882633 -0.226986418882636
152064 148.5 -0.226860599987294 -0.226860599987295 -0.226860599987298
152576 149 -0.226762563861287 -0.226762563861288 -0.226762563861291
153088 149.5 -0.226702392269087 -0.226702392269088 -0.226702392269091
153600 150 -0.2266891822939 -0.226689182293901 -0.226689182293903
154112 150.5 -0.226731650579191 -0.226731650579193 -0.226731650579195
154624 151 -0.226794622943001 -0.226794622943003 -0.226794622943006
155136 151.5 -0.226858128077741 -0.226858128077742 -0.226858128077744
155648 152 -0.226906369763982 -0.226906369763983 -0.226906369763984
156160 152.5 -0.22690317557514 -0.226903175575141 -0.226903175575142
156672 153 -0.227200200872424 -0.227200200872425 -0.227200200872429
157184 153.5 -0.227527914828932 -0.227527914828935 -0.22752791482894
157696 154 -0.22786052008001 -0.227860520080014 -0.227860520080017
158208 154.5 -0.228195242836586 -0.228195242836588 -0.228195242836591
158720 155 -0.228713127276262 -0.228713127276265 -0.228713127276265
159232 155.5 -0.230022746146167 -0.230022746146169 -0.230022746146169
159744 156 -0.231677901096119 -0.231677901096121 -0.23167790109612
160256 156.5 -0.232863196745559 -0.232863196745563 -0.232863196745561
160768 157 -0.233367037988889 -0.233367037988893 -0.233367037988893
161280 157.5 -0.233830195393118 -0.23383019539312 -0.23383019539312
161792 158 -0.234253573914816 -0.234253573914818 -0.234253573914817
162304 158.5 -0.234255458312098 -0.234255458312102 -0.2342554583121
162816 159 -0.234189779791018 -0.234189779791022 -0.23418977979102
163328 159.5 -0.234098739786826 -0.234098739786829 -0.234098739786828
163840 160 -0.233990465764696 -0.233990465764699 -0.233990465764699
164352 160.5 -0.233871143300379 -0.233871143300381 -0.233871143300381
164864 161 -0.233744979600113 -0.233744979600116 -0.233744979600115
165376 161.5 -0.233614670443554 -0.233614670443557 -0.233614670443555
165888 162 -0.233484648500228 -0.233484648500231 -0.233484648500231
166400 162.5 -0.23335965970043 -0.233359659700434 -0.233359659700433
166912 163 -0.233431211779473 -0.233431211779478 -0.233431211779477
167424 163.5 -0.233510926233137 -0.233510926233143 -0.23351092623314
167936 164 -0.23357252990464 -0.233572529904646 -0.233572529904643
168448 164.5 -0.233613546691356 -0.233613546691362 -0.233613546691361
168960 165 -0.233632361425789 -0.233632361425793 -0.233632361425794
169472 165.5 -0.233627913329176 -0.233627913329181 -0.23362791332918
169984 166 -0.233599250058891 -0.233599250058898 -0.233599250058894
170496 166.5 -0.233545229748223 -0.23354522974823 -0.233545229748227
171008 167 -0.233465143393373 -0.233465143393378 -0.233465143393377
171520 167.5 -0.233359112467374 -0.23335911246738 -0.233359112467378
172032 168 -0.233227417984354 -0.233227417984361 -0.233227417984357
172544 168.5 -0.233070417786452 -0.233070417786459 -0.233070417786456
173056 169 -0.232888487693971 -0.232888487693977 -0.232888487693974
173568 169.5 -0.232681935862022 -0.232681935862027 -0.232681935862023
174080 170 -0.232451101309742 -0.232451101309746 -0.232451101309743
174592 170.5 -0.232196365320687 -0.232196365320692 -0.232196365320688
175104 171 -0.231917836120658 -0.231917836120665 -0.231917836120661
175616 171.5 -0.231615908703817 -0.231615908703825 -0.23161590870382
176128 172 -0.231290890109825 -0.231290890109833 -0.231290890109828
176640 172.5 -0.23094305440871 -0.230943054408715 -0.230943054408711
177152 173 -0.230572774057187 -0.230572774057192 -0.230572774057188
177664 173.5 -0.23018036366048 -0.230180363660487 -0.230180363660483
178176 174 -0.229765739182331 -0.229765739182338 -0.229765739182334
178688 174.5 -0.229329212688175 -0.229329212688183 -0.229329212688177
179200 175 -0.228871833744703 -0.22887183374471 -0.228871833744704
179712 175.5 -0.228394855583331 -0.228394855583336 -0.228394855583333
180224 176 -0.227899827734724 -0.22789982773473 -0.227899827734726
180736 176.5 -0.227387954494941 -0.227387954494947 -0.227387954494942
181248 177 -0.226862017822692 -0.226862017822697 -0.226862017822693
181760 177.5 -0.226326010447247 -0.226326010447254 -0.22632601044725
182272 178 -0.225976751765486 -0.225976751765483 -0.225976751765476
182784 178.5 -0.226905143082785 -0.226905143082781 -0.226905143082775
183296 179 -0.227877603984696 -0.227877603984693 -0.227877603984687
183808 179.5 -0.228937048376926 -0.228937048376924 -0.228937048376918
184320 180 -0.230520844492631 -0.230520844492629 -0.230520844492622
184832 180.5 -0.231871609805671 -0.231871609805669 -0.231871609805662
185344 181 -0.232407977898911 -0.232407977898911 -0.232407977898903
185856 181.5 -0.232900566108735 -0.232900566108735 -0.232900566108728
186368 182 -0.233369884490911 -0.23336988449091 -0.233369884490906
186880 182.5 -0.233482307007916 -0.233482307007914 -0.23348230700791
187392 183 -0.233540930951702 -0.233540930951701 -0.233540930951696
187904 183.5 -0.233580220821205 -0.233580220821204 -0.233580220821198
188416 184 -0.233605794469827 -0.233605794469825 -0.23360579446982
188928 184.5 -0.233622101138887 -0.233622101138887 -0.233622101138881
189440 185 -0.233632467644345 -0.233632467644346 -0.23363246764434
189952 185.5 -0.233639179823602 -0.233639179823602 -0.233639179823598
190464 186 -0.233643453838469 -0.233643453838469 -0.233643453838465
190976 186.5 -0.233645802601827 -0.233645802601827 -0.233645802601823
191488 187 -0.233646393514037 -0.233646393514038 -0.233646393514032
192000 187.5 -0.23364508172504 -0.233645081725041 -0.233645081725035
192512 188 -0.233641471636083 -0.233641471636083 -0.233641471636079
193024 188.5 -0.233634869729236 -0.233634869729236 -0.233634869729233
193536 189 -0.233624071333343 -0.233624071333344 -0.23362407133334
194048 189.5 -0.233607468884372 -0.233607468884374 -0.23360746888437
194560 190 -0.233584067616715 -0.233584067616718 -0.233584067616714
195072 190.5 -0.233550428877036 -0.233550428877039 -0.233550428877035
195584 191 -0.233500889711317 -0.233500889711319 -0.233500889711315
196096 191.5 -0.233435650496328 -0.233435650496328 -0.233435650496325
196608 192 -0.233362345538056 -0.233362345538055 -0.233362345538054
197120 192.5 -0.233285902188301 -0.233285902188302 -0.2332859021883
197632 193 -0.233194033189313 -0.233194033189314 -0.233194033189311
198144 193.5 -0.233040241462433 -0.233040241462433 -0.23304024146243
198656 194 -0.232801207900749 -0.232801207900749 -0.232801207900747
199168 194.5 -0.232494190745961 -0.232494190745962 -0.23249419074596
199680 195 -0.232132614289557 -0.23213261428956 -0.232132614289557
200192 195.5 -0.231741383887708 -0.23174138388771 -0.231741383887707
200704 196 -0.23134609222495 -0.231346092224949 -0.231346092224946
201216 196.5 -0.230951289930461 -0.23095128993046 -0.230951289930458
201728 197 -0.230512761104824 -0.230512761104824 -0.230512761104823
202240 197.5 -0.230055211184766 -0.230055211184767 -0.230055211184765
202752 198 -0.229633400909934 -0.229633400909935 -0.229633400909932
203264 198.5 -0.229273907676339 -0.229273907676339 -0.229273907676337
203776 199 -0.229014857250719 -0.22901485725072 -0.229014857250717
204288 199.5 -0.228927338516268 -0.228927338516271 -0.228927338516268
204800 200 -0.228988582445444 -0.228988582445446 -0.228988582445444
205312 200.5 -0.229646394208825 -0.229646394208826 -0.229646394208824
205824 201 -0.230402121185977 -0.230402121185976 -0.230402121185974
206336 201.5 -0.231230164575416 -0.231230164575416 -0.231230164575414
